id,comment,company_id,car_id,user_id,created_at,updated_at,km,performed,status,payment_method_id,company_info,budget_id,deliver,deliver_actual
15348,,12,6604,1199,2013-05-14 12:03:57 -0300,2013-05-22 12:05:49 -0300,200002,2013-05-14,4,1,"",,2013-05-14 17:00:00 -0300,
15352,,12,10872,1199,2013-05-14 16:12:32 -0300,2013-05-18 17:40:02 -0300,39832,2013-05-14,4,1,"",,2013-05-14 18:30:00 -0300,
15355,,12,10873,1199,2013-05-14 16:33:53 -0300,2013-05-18 17:38:48 -0300,222747,2013-05-14,4,1,"",4444,2013-05-15 18:00:00 -0300,
15360,,12,10878,1199,2013-05-14 17:09:09 -0300,2013-05-15 09:00:55 -0300,50100,2013-05-14,4,1,"",,2013-05-14 17:30:00 -0300,
15371,,12,10885,1199,2013-05-14 19:49:54 -0300,2013-05-15 09:25:42 -0300,200000,2013-05-14,4,1,"",,2013-05-14 20:00:00 -0300,
15373,,12,10886,4,2013-05-15 08:33:41 -0300,2013-05-16 09:32:09 -0300,100000,2013-05-15,4,1,"",,2013-05-15 08:33:00 -0300,
15377,,12,9799,1199,2013-05-15 10:05:50 -0300,2013-05-15 19:36:40 -0300,42000,2013-05-15,4,1,"",,2013-05-15 12:00:00 -0300,
15378,,12,10889,1199,2013-05-15 10:10:10 -0300,2013-05-15 19:38:02 -0300,1,2013-05-15,4,4,"",,2013-05-15 16:00:00 -0300,
15379,,12,10890,1199,2013-05-15 10:12:50 -0300,2013-05-15 19:38:22 -0300,220000,2013-05-15,4,4,"",,2013-05-15 16:00:00 -0300,
15384,,12,10893,1199,2013-05-15 11:32:07 -0300,2013-05-15 19:38:46 -0300,124000,2013-05-15,4,1,"",,2013-05-15 12:30:00 -0300,
15386,,12,10895,1200,2013-05-15 11:44:26 -0300,2013-05-22 12:10:26 -0300,40000,2013-05-15,4,1,"",,2013-05-15 12:00:00 -0300,
15390,,12,8835,4,2013-05-15 17:02:03 -0300,2013-05-16 09:32:36 -0300,56239,2013-05-15,4,1,"",,2013-05-15 19:00:00 -0300,
15392,,12,10900,1199,2013-05-15 17:24:04 -0300,2013-05-22 12:09:11 -0300,117295,2013-05-15,4,1,"",,2013-05-15 20:00:00 -0300,
15395,,12,8649,1199,2013-05-15 17:27:05 -0300,2013-05-16 09:33:00 -0300,70000,2013-05-15,4,1,"",,2013-05-15 19:00:00 -0300,
15396,,12,10904,1199,2013-05-15 17:40:24 -0300,2013-05-16 09:33:27 -0300,14837,2013-05-15,4,1,"",,2013-05-15 18:30:00 -0300,
15398,,12,10885,1200,2013-05-15 17:48:09 -0300,2013-05-22 12:08:28 -0300,200000,2013-05-15,4,1,"",,2013-05-15 19:00:00 -0300,
15400,,12,5400,4,2013-05-15 18:28:40 -0300,2013-05-16 09:33:51 -0300,101828,2013-05-15,4,1,"",,2013-05-15 18:28:00 -0300,
15404,,12,10909,1199,2013-05-15 19:20:20 -0300,2013-05-16 09:34:17 -0300,39000,2013-05-15,4,1,"",,2013-05-15 20:00:00 -0300,
15405,,12,10404,4,2013-05-15 19:21:42 -0300,2013-05-15 19:21:42 -0300,6601,2013-01-05,4,1,"",,2013-05-15 19:21:00 -0300,
15406,,12,3852,1200,2013-05-15 19:24:33 -0300,2013-05-22 12:07:47 -0300,162001,2013-05-15,4,1,"",,2013-05-15 18:00:00 -0300,
15407,,12,6567,1199,2013-05-15 19:28:09 -0300,2013-05-22 12:07:15 -0300,133750,2013-05-15,4,1,"",,2013-05-15 20:00:00 -0300,
15412,,12,9935,1199,2013-05-16 08:57:00 -0300,2013-05-22 12:16:20 -0300,3,2013-05-16,4,1,"",,2013-05-16 19:00:00 -0300,
15417,,12,10914,1199,2013-05-16 10:27:23 -0300,2013-05-16 16:53:13 -0300,160000,2013-05-16,4,2,"",,2013-05-16 11:45:00 -0300,
15420,,12,10915,1199,2013-05-16 10:41:52 -0300,2013-05-16 16:57:16 -0300,134000,2013-05-16,4,1,"",,2013-05-16 12:00:00 -0300,
15421,,12,7387,4,2013-05-16 10:45:40 -0300,2013-05-17 10:47:53 -0300,45043,2013-05-16,4,3,"",,2013-05-16 10:44:00 -0300,
15423,,12,10917,1199,2013-05-16 11:04:37 -0300,2013-05-22 12:15:40 -0300,11500,2013-05-16,4,1,"",,2013-05-16 12:30:00 -0300,
15424,,12,10918,4,2013-05-16 11:20:58 -0300,2013-05-22 12:15:06 -0300,170000,2013-05-16,4,1,"",,2013-05-16 11:20:00 -0300,
15429,,12,10922,1199,2013-05-16 16:28:25 -0300,2013-05-22 12:14:34 -0300,185000,2013-05-16,4,1,"",,2013-05-16 17:30:00 -0300,
15430,,12,10923,1199,2013-05-16 16:33:35 -0300,2013-05-22 12:13:56 -0300,67,2013-05-16,4,1,"",,2013-05-16 17:45:00 -0300,
15431,,12,9134,1199,2013-05-16 16:43:14 -0300,2013-05-22 12:13:32 -0300,37000,2013-05-16,4,1,"",,2013-05-16 19:00:00 -0300,
15432,,12,10924,1199,2013-05-16 17:02:12 -0300,2013-05-22 12:13:08 -0300,36000,2013-05-16,4,3,"",5193,2013-05-16 20:00:00 -0300,
15439,,12,10927,1200,2013-05-16 19:36:10 -0300,2013-05-22 11:56:20 -0300,88000,2013-05-16,4,1,"",5320,2013-05-16 19:00:00 -0300,
15440,,12,10928,1199,2013-05-16 19:43:06 -0300,2013-05-22 12:11:00 -0300,81000,2013-05-16,4,3,"",,2013-05-16 20:00:00 -0300,
15445,,12,6762,1199,2013-05-17 09:08:10 -0300,2013-05-22 12:22:18 -0300,34500,2013-05-17,4,1,"",,2013-05-17 11:00:00 -0300,
15446,,12,10931,4,2013-05-17 09:14:33 -0300,2013-05-22 12:21:49 -0300,11800,2013-05-17,4,2,"",,2013-05-17 12:00:00 -0300,
15449,,12,5857,1199,2013-05-17 11:52:09 -0300,2013-05-22 12:21:11 -0300,170000,2013-05-17,4,1,"",,2013-05-17 12:30:00 -0300,
15457,,12,10935,1199,2013-05-17 16:13:24 -0300,2013-05-22 12:20:11 -0300,168000,2013-05-17,4,1,"",,2013-05-17 17:15:00 -0300,
15465,,12,10943,1200,2013-05-17 17:42:32 -0300,2013-05-22 12:19:24 -0300,106000,2013-05-17,4,1,"",,2013-05-17 18:00:00 -0300,
15467,,12,10946,1199,2013-05-17 18:10:31 -0300,2013-05-22 12:18:50 -0300,32981,2013-05-17,4,3,"",5176,2013-05-17 18:45:00 -0300,
15468,,12,10947,1200,2013-05-17 18:24:44 -0300,2013-05-22 12:18:08 -0300,55000,2013-05-17,4,1,"",,2013-05-17 18:00:00 -0300,
15470,,12,4007,1199,2013-05-17 19:43:58 -0300,2013-05-22 12:17:30 -0300,92550,2013-05-17,4,3,"",,2013-05-17 20:00:00 -0300,
15478,,12,10377,1199,2013-05-18 09:50:31 -0300,2013-05-20 10:06:34 -0300,200000,2013-05-18,4,1,"",,2013-05-18 11:00:00 -0300,
15479,,12,10954,1199,2013-05-18 09:53:17 -0300,2013-05-20 10:47:28 -0300,197000,2013-05-18,4,1,"",5314,2013-05-18 11:30:00 -0300,
15482,,12,10885,1200,2013-05-18 10:21:45 -0300,2013-05-20 17:47:01 -0300,144001,2013-05-18,4,1,"",,2013-05-18 11:00:00 -0300,
15483,,12,10956,1199,2013-05-18 10:22:54 -0300,2013-05-20 11:41:30 -0300,180000,2013-05-18,4,1,"",2083,2013-05-18 11:30:00 -0300,
15484,,12,10957,1200,2013-05-18 10:33:11 -0300,2013-05-22 12:26:47 -0300,84000,2013-05-18,4,1,"",,2013-05-18 11:00:00 -0300,
15486,,12,10959,1200,2013-05-18 10:54:08 -0300,2013-05-22 12:26:17 -0300,38500,2013-05-18,4,1,"",,2013-05-18 12:00:00 -0300,
15487,,12,10961,1199,2013-05-18 11:06:14 -0300,2013-05-22 12:25:50 -0300,65000,2013-05-18,4,3,"",,2013-05-18 13:00:00 -0300,
15488,,12,10962,1199,2013-05-18 11:17:31 -0300,2013-05-22 12:25:13 -0300,52000,2013-05-18,4,1,"",,2013-05-18 11:30:00 -0300,
15496,,12,10966,1200,2013-05-18 12:28:45 -0300,2013-05-22 12:23:32 -0300,20000,2013-05-18,4,1,"",,2013-05-21 07:00:00 -0300,
15498,,12,10968,1199,2013-05-18 12:37:29 -0300,2013-05-22 12:22:57 -0300,63000,2013-05-18,4,1,"",,2013-05-18 13:00:00 -0300,
15503,,12,10973,1199,2013-05-20 09:13:04 -0300,2013-05-21 09:46:39 -0300,31000,2013-05-20,4,1,"",,2013-05-20 10:15:00 -0300,
15504,,12,10974,1199,2013-05-20 09:45:20 -0300,2013-05-20 16:41:34 -0300,243000,2013-05-20,4,1,"",,2013-05-20 10:30:00 -0300,
15505,,12,10227,1199,2013-05-20 11:23:52 -0300,2013-05-20 18:55:36 -0300,46757,2013-05-20,4,1,"",,2013-05-20 11:30:00 -0300,
15508,,12,9774,1200,2013-05-20 12:05:09 -0300,2013-05-22 19:09:24 -0300,76965,2013-05-20,4,1,"",,2013-05-20 17:00:00 -0300,
15509,,12,10977,4,2013-05-20 12:05:17 -0300,2013-05-20 17:44:49 -0300,240000,2013-05-20,4,1,"",,2013-05-20 12:05:00 -0300,
15510,,12,10978,1199,2013-05-20 12:10:12 -0300,2013-05-21 09:47:04 -0300,85000,2013-05-20,4,3,"",,2013-05-20 12:30:00 -0300,
15512,,12,10979,1199,2013-05-20 12:41:52 -0300,2013-05-21 09:48:03 -0300,205000,2013-05-20,4,3,"",,2013-05-20 17:00:00 -0300,
15517,,12,10873,1199,2013-05-20 17:22:57 -0300,2013-05-21 11:51:02 -0300,223000,2013-05-20,4,1,"",,2013-05-20 19:00:00 -0300,
15520,,12,9976,1199,2013-05-20 17:54:56 -0300,2013-05-21 16:18:41 -0300,205000,2013-05-20,4,3,"",,2013-05-21 18:00:00 -0300,
15529,,12,10989,1200,2013-05-20 19:46:09 -0300,2013-05-22 12:27:26 -0300,200000,2013-05-20,4,1,"",,2013-05-21 19:00:00 -0300,
15531,,12,10991,1199,2013-05-20 20:07:10 -0300,2013-05-21 12:07:58 -0300,50120,2013-05-21,4,3,"",5371,2013-05-21 11:00:00 -0300,
15537,,12,10995,4,2013-05-21 08:58:17 -0300,2013-05-28 10:31:10 -0300,216181,2013-05-21,4,1,"",,2013-05-21 12:00:00 -0300,
15538,,12,9915,1199,2013-05-21 09:22:27 -0300,2013-05-23 11:14:36 -0300,72000,2013-05-21,4,3,"",,2013-05-21 10:30:00 -0300,
15545,,12,11001,1199,2013-05-21 11:08:48 -0300,2013-05-22 19:11:17 -0300,94000,2013-05-21,4,3,"",5319,2013-05-21 20:00:00 -0300,
15548,,12,11003,1199,2013-05-21 16:48:41 -0300,2013-05-22 19:10:44 -0300,110000,2013-05-21,4,3,"",,2013-05-21 17:45:00 -0300,
15549,,12,11002,1200,2013-05-21 16:48:50 -0300,2013-05-22 12:09:38 -0300,31000,2013-05-21,4,1,"",5274,2013-05-21 18:21:00 -0300,
15553,,12,11006,1200,2013-05-21 18:12:49 -0300,2013-05-22 11:55:27 -0300,213000,2013-05-21,4,1,"",,2013-05-21 19:00:00 -0300,
15555,,12,11009,1199,2013-05-21 19:12:07 -0300,2013-05-22 19:10:11 -0300,158000,2013-05-21,4,3,"",,2013-05-21 20:00:00 -0300,
15560,,12,6344,1199,2013-05-22 09:43:34 -0300,2013-05-23 11:17:15 -0300,120000,2013-05-22,4,1,"",,2013-05-22 10:30:00 -0300,
15564,,12,11014,1200,2013-05-22 10:42:43 -0300,2013-06-06 19:33:44 -0300,97000,2013-05-22,4,1,"",,2013-05-22 12:00:00 -0300,
15565,,12,6480,1199,2013-05-22 10:46:15 -0300,2013-05-23 11:15:04 -0300,375000,2013-05-22,4,1,"",,2013-05-22 11:30:00 -0300,
15566,,12,11016,1199,2013-05-22 11:03:52 -0300,2013-06-06 19:07:58 -0300,50000,2013-05-22,4,3,"",,2013-05-22 12:30:00 -0300,
15567,,12,11017,1199,2013-05-22 11:23:26 -0300,2013-05-23 11:17:51 -0300,5800,2013-05-22,4,3,"",5393,2013-05-22 12:30:00 -0300,
15570,,12,11018,1199,2013-05-22 16:10:22 -0300,2013-06-06 19:05:54 -0300,75000,2013-05-22,4,1,"",,2013-05-22 17:00:00 -0300,
15573,,12,11017,1199,2013-05-22 16:27:28 -0300,2013-06-03 18:48:59 -0300,5800,2013-05-22,4,2,"",,2013-05-22 18:30:00 -0300,
15576,,12,11022,1199,2013-05-22 16:58:48 -0300,2013-06-03 18:47:49 -0300,89000,2013-05-22,4,1,"",5397,2013-05-22 18:00:00 -0300,
15580,,12,11024,1199,2013-05-22 18:47:04 -0300,2013-06-03 18:47:18 -0300,171058,2013-05-22,4,3,"",,2013-05-22 19:30:00 -0300,
15581,,12,11025,1199,2013-05-22 18:54:55 -0300,2013-06-03 18:46:50 -0300,1,2013-05-22,4,1,"",,2013-05-22 19:30:00 -0300,
15585,,12,11028,1199,2013-05-22 19:18:07 -0300,2013-06-03 18:46:28 -0300,56136,2013-05-22,4,1,"",,2013-05-22 19:30:00 -0300,
15587,,12,11029,1199,2013-05-23 08:32:17 -0300,2013-06-04 19:22:59 -0300,27200,2013-05-23,4,1,"",,2013-05-23 11:30:00 -0300,
15589,,12,11031,1199,2013-05-23 08:58:34 -0300,2013-06-07 09:51:01 -0300,3000,2013-05-23,4,1,"",,2013-05-23 10:00:00 -0300,
15592,,12,11032,1199,2013-05-23 09:48:56 -0300,2013-06-04 19:23:22 -0300,2000,2013-05-23,4,3,"",,2013-05-23 10:30:00 -0300,
15593,,12,10995,1200,2013-05-23 09:59:09 -0300,2013-06-04 19:23:54 -0300,216193,2013-05-23,4,1,"",5418,2013-05-23 11:00:00 -0300,
15594,,12,2177,1200,2013-05-23 10:02:52 -0300,2013-06-07 10:02:14 -0300,95000,2013-05-23,4,1,"",,2013-05-23 19:00:00 -0300,
15597,,12,4240,1200,2013-05-23 10:20:33 -0300,2013-06-04 19:27:37 -0300,251000,2013-05-23,4,1,"",,2013-05-23 11:00:00 -0300,
15598,,12,5712,4,2013-05-23 10:48:12 -0300,2013-06-04 19:26:03 -0300,64882,2013-05-23,4,1,"",,2013-05-23 12:15:00 -0300,
15604,,12,11037,1199,2013-05-23 11:46:26 -0300,2013-06-04 17:12:51 -0300,60000,2013-05-23,4,3,"",5199,2013-05-23 12:00:00 -0300,
15605,,12,9826,1199,2013-05-23 12:15:52 -0300,2013-06-07 09:59:26 -0300,231100,2013-05-23,4,3,"",,2013-05-23 12:30:00 -0300,
15606,,12,11038,1199,2013-05-23 12:24:20 -0300,2013-06-07 10:00:15 -0300,123000,2013-05-23,4,3,"",5425,2013-05-23 17:30:00 -0300,
15611,,12,11041,1199,2013-05-23 16:45:02 -0300,2013-06-07 09:45:50 -0300,55000,2013-05-23,4,1,"",,2013-05-23 18:00:00 -0300,
15617,,12,11039,1199,2013-05-23 17:46:19 -0300,2013-05-23 17:47:30 -0300,168000,2013-05-21,4,1,"",,2013-05-23 19:00:00 -0300,
15621,,12,11025,1199,2013-05-23 18:18:10 -0300,2013-06-04 19:24:41 -0300,1,2013-05-23,4,1,"",,2013-05-23 19:00:00 -0300,
15626,,12,11049,1199,2013-05-23 18:45:44 -0300,2013-06-04 19:21:36 -0300,238000,2013-05-23,4,3,"",5257,2013-05-23 19:45:00 -0300,
15627,,12,11050,1199,2013-05-23 19:00:31 -0300,2013-06-04 19:22:01 -0300,58000,2013-05-23,4,2,"",,2013-05-23 20:00:00 -0300,
15631,,12,11054,1199,2013-05-24 09:09:51 -0300,2013-06-04 19:17:48 -0300,1,2013-05-24,4,1,"",,2013-05-24 11:00:00 -0300,
15632,,12,10959,4,2013-05-24 09:12:25 -0300,2013-06-04 19:16:04 -0300,38695,2013-05-24,4,1,"",,2013-05-24 16:30:00 -0300,
15635,,12,11057,1199,2013-05-24 10:31:21 -0300,2013-06-04 19:18:39 -0300,1,2013-05-24,4,1,"",,2013-05-24 11:00:00 -0300,
15636,,12,11058,1199,2013-05-24 10:36:31 -0300,2013-06-04 19:18:12 -0300,1,2013-05-24,4,3,"",,2013-05-24 11:30:00 -0300,
15639,,12,11061,1199,2013-05-24 11:12:58 -0300,2013-06-04 19:20:13 -0300,500,2013-05-24,4,3,"",5423,2013-05-24 12:30:00 -0300,
15642,,12,11059,1199,2013-05-24 12:39:01 -0300,2013-06-04 19:20:40 -0300,45000,2013-05-24,4,3,"",5448,2013-05-24 19:00:00 -0300,
15650,,12,11067,1199,2013-05-24 17:11:05 -0300,2013-06-04 19:19:01 -0300,87000,2013-05-24,4,3,"",,2013-05-24 18:00:00 -0300,
15652,,12,10133,1199,2013-05-24 17:55:02 -0300,2013-06-04 19:25:04 -0300,52000,2013-05-24,4,3,"",,2013-05-24 18:00:00 -0300,
15656,,12,11071,1199,2013-05-24 18:19:49 -0300,2013-06-04 19:19:23 -0300,304277,2013-05-24,4,1,"",,2013-05-24 19:00:00 -0300,
15662,,12,8048,1199,2013-05-27 08:37:27 -0300,2013-05-30 11:32:26 -0300,91000,2013-05-27,4,1,"",,2013-05-27 10:00:00 -0300,
15663,,12,2920,1199,2013-05-27 08:45:39 -0300,2013-06-04 19:12:55 -0300,243066,2013-05-27,4,1,"",,2013-05-27 12:00:00 -0300,
15664,,12,2288,1199,2013-05-27 08:57:04 -0300,2013-05-30 11:34:28 -0300,190000,2013-05-27,4,1,"",5148,2013-05-27 12:30:00 -0300,
15665,,12,11076,1200,2013-05-27 09:12:36 -0300,2013-06-04 19:13:59 -0300,22000,2013-05-27,4,1,"",,2013-05-27 09:00:00 -0300,
15667,,12,11077,4,2013-05-27 09:35:25 -0300,2013-05-30 11:43:28 -0300,146896,2013-05-27,4,1,"",,2013-05-27 12:15:00 -0300,
15672,,12,2820,1199,2013-05-27 10:46:49 -0300,2013-05-28 10:32:11 -0300,103000,2013-05-27,4,3,"",,2013-05-27 20:00:00 -0300,
15673,,12,11079,1199,2013-05-27 10:50:40 -0300,2013-05-30 11:57:51 -0300,211000,2013-05-27,4,1,"",5434,2013-05-27 12:00:00 -0300,
15674,,12,11080,1199,2013-05-27 11:08:55 -0300,2013-06-04 19:13:15 -0300,61000,2013-05-27,4,1,"",,2013-05-27 19:00:00 -0300,
15678,,12,10062,1200,2013-05-27 12:05:41 -0300,2013-06-04 19:14:28 -0300,80383,2013-05-27,4,1,"",,2013-05-27 19:31:00 -0300,
15690,,12,11091,1199,2013-05-27 17:11:07 -0300,2013-06-04 19:19:48 -0300,107000,2013-05-27,4,3,"",,2013-05-27 18:30:00 -0300,
15692,,12,9305,1199,2013-05-27 17:24:32 -0300,2013-06-04 19:14:51 -0300,58000,2013-05-27,4,1,"",,2013-05-27 17:30:00 -0300,
15694,,12,11092,1199,2013-05-27 17:53:22 -0300,2013-06-04 19:17:00 -0300,88000,2013-05-27,4,1,"",5398,2013-05-27 19:30:00 -0300,
15698,,12,11095,1199,2013-05-28 08:36:15 -0300,2013-06-04 11:01:47 -0300,203175,2013-05-28,4,1,"",5476,2013-05-28 12:30:00 -0300,
15699,,12,11096,1199,2013-05-28 08:39:42 -0300,2013-05-29 10:02:32 -0300,10900,2013-05-28,4,1,"",,2013-05-28 09:30:00 -0300,
15700,,12,11097,1199,2013-05-28 08:48:46 -0300,2013-05-29 10:02:52 -0300,122000,2013-05-28,4,1,"",874,2013-05-28 12:00:00 -0300,
15701,,12,11098,1199,2013-05-28 10:18:41 -0300,2013-05-29 10:02:04 -0300,82900,2013-05-28,4,3,"",,2013-05-28 18:30:00 -0300,
15708,,12,3329,1199,2013-05-28 11:00:45 -0300,2013-05-29 10:03:57 -0300,13100,2013-05-28,4,1,"",,2013-05-28 12:00:00 -0300,
15709,,12,10954,4,2013-05-28 11:35:11 -0300,2013-05-30 11:25:12 -0300,197010,2013-05-28,4,3,"",5350,2013-05-29 17:00:00 -0300,
15710,,12,6024,1200,2013-05-28 11:48:07 -0300,2013-05-29 10:04:30 -0300,79881,2013-05-28,4,1,"",,2013-05-28 12:28:00 -0300,
15712,,12,3329,1200,2013-05-28 12:02:50 -0300,2013-06-04 11:03:16 -0300,13100,2013-05-28,4,1,"",5501,2013-05-28 20:00:00 -0300,
15713,,12,11104,1199,2013-05-28 12:23:01 -0300,2013-05-29 10:04:51 -0300,120000,2013-05-28,4,3,"",,2013-05-28 12:30:00 -0300,
15718,,12,1626,1200,2013-05-28 16:39:58 -0300,2013-06-04 19:12:08 -0300,119001,2013-05-28,4,1,"",,2013-05-28 18:00:00 -0300,
15719,,12,10885,1199,2013-05-28 17:01:15 -0300,2013-05-29 10:05:27 -0300,144500,2013-05-28,4,1,"",,2013-05-28 12:00:00 -0300,
15727,,12,11111,1199,2013-05-28 18:13:42 -0300,2013-05-30 11:28:23 -0300,500000,2013-05-28,4,1,"",,2013-05-28 10:30:00 -0300,
15728,,12,10752,1199,2013-05-28 18:32:09 -0300,2013-05-30 11:30:20 -0300,100,2013-05-28,4,1,"",,2013-05-28 19:30:00 -0300,
15732,,12,11115,1199,2013-05-29 08:34:41 -0300,2013-05-30 11:18:28 -0300,86574,2013-05-29,4,1,"",5402,2013-05-29 12:30:00 -0300,
15738,,12,11118,1200,2013-05-29 09:28:38 -0300,2013-05-30 10:50:23 -0300,61300,2013-05-29,4,1,"",,2013-05-29 11:00:00 -0300,
15741,,12,11120,1199,2013-05-29 10:44:05 -0300,2013-06-04 10:59:19 -0300,1,2013-05-29,4,1,"",,2013-05-29 20:00:00 -0300,
15743,,12,11122,1200,2013-05-29 11:12:30 -0300,2013-06-04 11:00:35 -0300,42000,2013-05-29,4,1,"",,2013-05-29 09:00:00 -0300,
15744,,12,11122,1200,2013-05-29 11:13:48 -0300,2013-06-04 11:01:08 -0300,42000,2013-05-29,4,1,"",,2013-05-29 10:00:00 -0300,
15750,,12,11127,1199,2013-05-29 16:09:14 -0300,2013-05-30 11:19:33 -0300,70000,2013-05-29,4,3,"",5503,2013-05-29 17:00:00 -0300,
15753,,12,11130,1199,2013-05-29 16:53:48 -0300,2013-05-30 11:21:55 -0300,67000,2013-05-29,4,2,"",,2013-05-29 18:00:00 -0300,
15754,,12,11131,1199,2013-05-29 17:36:27 -0300,2013-05-30 11:22:55 -0300,200000,2013-05-29,4,3,"",5530,2013-05-29 20:00:00 -0300,
15757,,12,9595,1199,2013-05-29 17:54:08 -0300,2013-05-30 11:23:55 -0300,70000,2013-05-29,4,1,"",,2013-05-29 19:30:00 -0300,
15765,,12,11135,1199,2013-05-30 10:30:48 -0300,2013-05-30 12:03:44 -0300,190200,2013-05-30,4,1,"",,2013-05-30 11:30:00 -0300,
15766,,12,11136,1199,2013-05-30 10:53:21 -0300,2013-05-30 11:16:29 -0300,179000,2013-05-30,4,3,"",5368,2013-05-30 11:30:00 -0300,
15767,,12,11137,1199,2013-05-30 10:59:40 -0300,2013-05-30 11:17:24 -0300,1,2013-05-30,4,3,"",,2013-05-30 11:15:00 -0300,
15777,,12,4292,4,2013-05-30 16:05:34 -0300,2013-06-04 10:48:31 -0300,29129,2013-05-30,4,1,"",,2013-05-30 17:30:00 -0300,
15781,,12,10529,1200,2013-05-30 16:41:43 -0300,2013-06-04 10:47:18 -0300,156050,2013-05-30,4,1,"",,2013-05-30 17:00:00 -0300,
15782,,12,11148,4,2013-05-30 17:23:11 -0300,2013-06-04 10:50:19 -0300,1,2013-05-30,4,1,"",,2013-05-30 17:30:00 -0300,
15783,,12,11149,4,2013-05-30 17:36:50 -0300,2013-06-04 10:40:15 -0300,150000,2013-05-30,4,1,"",,2013-05-30 18:30:00 -0300,
15788,,12,11154,4,2013-05-30 19:13:37 -0300,2013-06-04 10:52:57 -0300,1,2013-05-30,4,3,"",5534,2013-05-30 20:00:00 -0300,
15789,,12,2407,4,2013-05-30 19:26:26 -0300,2013-06-04 10:53:35 -0300,160298,2013-05-30,4,1,"",,2013-05-30 20:00:00 -0300,
15790,,12,5712,4,2013-05-30 19:37:42 -0300,2013-06-04 10:54:28 -0300,66000,2013-05-30,4,1,"",,2013-05-30 19:00:00 -0300,
15793,,12,11156,1199,2013-05-31 09:12:50 -0300,2013-06-03 11:25:29 -0300,56850,2013-05-31,4,2,"",,2013-05-31 10:30:00 -0300,
15797,,12,11154,1199,2013-05-31 10:07:04 -0300,2013-06-03 11:27:07 -0300,1,2013-05-31,4,1,"",,2013-05-31 18:00:00 -0300,
15807,,12,11161,1199,2013-05-31 12:04:33 -0300,2013-06-03 11:29:56 -0300,87000,2013-05-31,4,3,"",5568,2013-05-31 20:00:00 -0300,
15808,,12,11162,1199,2013-05-31 12:28:17 -0300,2013-06-03 11:32:03 -0300,186857,2013-05-31,4,3,"",5555,2013-06-01 11:00:00 -0300,
15809,,12,1,4,2013-05-31 12:34:54 -0300,2013-06-03 11:34:32 -0300,92150,2013-05-31,4,1,"",,2013-05-31 12:34:00 -0300,
15814,,12,11165,1199,2013-05-31 16:24:53 -0300,2013-06-03 11:35:55 -0300,1,2013-05-31,4,1,"",5563,2013-05-31 17:00:00 -0300,
15816,,12,11166,1199,2013-05-31 16:36:46 -0300,2013-06-03 11:37:22 -0300,1,2013-05-31,4,1,"",,2013-05-31 16:30:00 -0300,
15825,,12,11172,1199,2013-05-31 18:04:05 -0300,2013-06-03 11:40:28 -0300,152000,2013-05-31,4,1,"",5540,2013-06-01 12:30:00 -0300,
15826,,12,7759,1200,2013-05-31 18:07:57 -0300,2013-06-03 12:14:48 -0300,51200,2013-05-31,4,1,"",,2013-05-31 17:00:00 -0300,
15829,,12,2773,1199,2013-05-31 19:12:33 -0300,2013-06-03 12:12:25 -0300,60150,2013-05-31,4,1,"",,2013-05-31 19:30:00 -0300,
15831,,12,11176,1199,2013-05-31 19:41:43 -0300,2013-06-04 10:34:34 -0300,485000,2013-05-31,4,1,"",,2013-05-31 20:00:00 -0300,
15833,,12,11178,1199,2013-06-01 09:09:12 -0300,2013-06-03 11:14:02 -0300,94000,2013-06-01,4,1,"",5581,2013-06-01 10:00:00 -0300,
15838,,12,5025,1200,2013-06-01 09:56:16 -0300,2013-06-04 10:35:00 -0300,59200,2013-06-01,4,1,"",,2013-06-01 10:39:00 -0300,
15843,,12,11185,1200,2013-06-01 10:26:50 -0300,2013-06-03 11:18:08 -0300,78000,2013-06-01,4,1,"",,2013-06-01 12:00:00 -0300,
15846,,12,11187,1199,2013-06-01 10:30:41 -0300,2013-06-03 11:20:17 -0300,300000,2013-06-01,4,1,"",,2013-06-01 10:30:00 -0300,
15847,,12,11188,1200,2013-06-01 10:33:34 -0300,2013-06-03 11:21:26 -0300,22900,2013-06-01,4,1,"",,2013-06-01 12:00:00 -0300,
15857,,12,11195,1200,2013-06-01 11:42:02 -0300,2013-06-03 11:22:41 -0300,156000,2013-06-01,4,1,"",5521,2013-06-01 12:00:00 -0300,
15858,,12,1239,1199,2013-06-01 11:42:46 -0300,2013-06-03 11:23:58 -0300,183500,2013-06-01,4,3,"",,2013-06-01 12:30:00 -0300,
15866,,12,7192,1199,2013-06-03 08:45:03 -0300,2013-06-03 11:38:55 -0300,63000,2013-06-03,4,1,"",4256,2013-06-03 10:00:00 -0300,
15867,,12,11199,1199,2013-06-03 08:53:44 -0300,2013-06-03 11:36:59 -0300,75000,2013-06-03,4,3,"",,2013-06-03 09:30:00 -0300,
15870,,12,11202,1200,2013-06-03 09:53:36 -0300,2013-06-04 10:33:14 -0300,75000,2013-06-03,4,1,"",,2013-06-03 10:00:00 -0300,
15874,,12,11204,1200,2013-06-03 11:49:41 -0300,2013-06-03 18:43:43 -0300,175000,2013-06-03,4,1,"",,2013-06-03 12:00:00 -0300,
15883,,12,7333,1199,2013-06-03 16:09:12 -0300,2013-06-04 10:20:38 -0300,30000,2013-06-03,4,1,"",,2013-06-03 18:00:00 -0300,
